"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of signal transduction","GO:0009966","false","8.194474838915953e-8","7.086478873926196","3031","462","120","20972","RIPK3,RIMS1,NLRP2B,PDX1,CD177,SELP,TWIST1,CCN2,AFAP1L2,DDIT4,CAV1,LDLRAD4,ZMYND8,PSCA,IGFBP5,KAZALD1,EZH2,SOCS2,ITGA6,INAVA,HERPUD1,PXDN,CXCR4,CHAC1,INHBB,SLC2A10,CAV2,CITED2,DKK1,RASGRP1,TCF7L1,LRP4,NET1,SHH,GRM4,FOXO1,SASH1,DOCK11,UNC5B,RNF152,DNMBP,IRS2,PSD3,BCAR3,IL1R1,BMP7,KLF4,EGFR,CGNL1,MAP2K6,FERMT1,CRACR2A,RGS22,CREB3L1,NFATC4,CD109,FGFR4,CREBRF,GDF15,LFNG,TIAM1,PRODH,ONECUT1,ACTA2,ZBED3,RUNX2,ERRFI1,AMER2,AHSG,PREX2,DEPTOR,HEG1,SEMA5A,SOX30,ARHGAP31,ITM2C,ACP3,SPRED1,NTSR1,P2RY1,PROS1,KIF26A,RNF125,NEURL1,MZB1,PLA2R1,WWC2,MID1,DUSP1,EGR1,NR1D1,F2R,SH3RF2,TNXB,S100A4,GAS2,DHH,VWF,TNS3,ARHGAP42,SYNPO2L,BIRC7,SPRY2,AXIN2,NUPR1,SRGAP3,RASSF2,P2RX7,SHISA2,IRF4,BMP6,INPP5D,STARD8,HNF4A,PDGFC,GLI2,CHRD,PIK3R5,ARHGDIB,MN1"
"GO:BP","signal transduction","GO:0007165","false","2.9531955881762456e-7","6.529707789048213","6063","462","197","20972","RIPK3,FYB2,GPR20,MSMP,ULBP1,OR2A14,RCAN2,GPR151,F2RL2,RIMS1,NLRP2B,GRIA3,PDX1,ASIP,KCNK10,CD177,SELP,BTN1A1,TWIST1,CALCB,CSRP3,CCN2,AFAP1L2,DDIT4,CAV1,LDLRAD4,ZMYND8,PSCA,OR2A42,IGFBP5,KAZALD1,EZH2,ARHGAP36,SORCS1,TRIB3,SEMA3C,SOCS2,ITGA6,INAVA,HERPUD1,PXDN,S100A6,CXCR4,CHAC1,GNA14,INHBB,NEDD9,ALCAM,FBN1,SLC2A10,NFATC2,CAV2,CITED2,ADGRA1,DKK1,ZFP36L2,RASGRP1,TCF7L1,LRP4,NET1,STC2,NR5A2,MAFB,SHH,GRM4,FOXO1,IL17REL,SASH1,DOCK11,UNC5B,RNF152,DNMBP,PLCB4,IRS2,PSD3,BCAR3,HCAR1,IL1R1,FRAT2,BMP7,KLF4,EGFR,CGNL1,AREG,MAP2K6,FERMT1,CRACR2A,RGS22,CREB3L1,RIN2,NFATC4,ADM2,CD109,CALML5,KIF13B,IL4R,FGFR4,OLFML2A,PKP1,PLCH2,CREBRF,GDF15,LFNG,EFEMP1,FAT4,SEMA4G,TIAM1,PRODH,PLCXD3,ONECUT1,FOXC1,ACTA2,ZBED3,RUNX2,ERRFI1,AMER2,AHSG,GAST,NMBR,TAC3,PREX2,CDC42EP5,DEPTOR,HEG1,SEMA5A,SOX30,ARHGAP31,ITM2C,ACP3,FOS,SPRED1,NTSR1,SSTR5,P2RY1,ECEL1,NPR1,PROS1,KIF26A,RNF125,NEURL1,MZB1,PLA2R1,WWC2,GPR173,MID1,DUSP1,EGR1,NR1D1,F2R,SH3RF2,TNXB,PLXNA2,S100A4,GAS2,DHH,ABCC9,FGF13,VWF,OXTR,TNS3,OR2AP1,ARHGAP42,SYNPO2L,RFTN1,BIRC7,SPRY2,DLX3,AXIN2,PLPPR3,COL4A3,NUPR1,CMKLR2,SRGAP3,RASSF2,FAM3D,P2RX7,VANGL2,SHISA2,CHRM1,IRF4,BMP6,INPP5D,ANO1,STARD8,HNF4A,ADGRG2,PDGFC,GLI2,CHRD,PIK3R5,CCRL2,ARHGDIB,INHBE,GPR139,MN1,CDC42EP3,ESRRG"
"GO:BP","negative regulation of developmental process","GO:0051093","false","2.998679466469397e-7","6.523069954174888","916","462","53","20972","TWIST1,CAV1,LDLRAD4,IGFBP5,EZH2,JDP2,TRIB3,SOCS2,FBN1,NFATC2,DKK1,ZFP36L2,SPDEF,LRP4,STC2,NR5A2,MAFB,SHH,FOXO1,ZBED6,CEACAM5,SIX2,ABCG1,BMP7,KLF4,EGFR,AREG,FERMT1,CREB3L1,NFATC4,IL4R,GDF15,EFEMP1,FOXC1,AHSG,SEMA5A,HPN,SPRED1,NPR1,WWC2,NR1D1,ISL2,ZNF354C,FGF13,SPRY2,AXIN2,COL5A2,COL4A3,TBX5,INPP5D,SLIT1,GLI2,CHRD"
"GO:BP","regulation of developmental process","GO:0050793","false","3.427592029831036e-7","6.465010875703666","2431","462","101","20972","SLITRK5,ST8SIA2,RIMS1,TWIST1,CSRP3,CCN2,CAV1,LDLRAD4,ZMYND8,PARVA,IGFBP5,EZH2,JDP2,TRIB3,SOCS2,CXCR4,PHLDB1,NEDD9,FBN1,NFATC2,CITED2,MGP,DKK1,ZFP36L2,VEZF1,SPDEF,RASGRP1,LRP4,STC2,NR5A2,MAFB,SHH,FOXO1,SASH1,ZBED6,CEACAM5,SIX2,ABCG1,DNMBP,SCIN,BMP7,KLF4,EGFR,BCL11B,AREG,FERMT1,CREB3L1,RIN2,NFATC4,ADM2,CD109,KIF13B,IL4R,PKP1,GDF15,LFNG,EFEMP1,FAT4,TIAM1,FOXC1,CLSTN2,ZBED3,RUNX2,ERRFI1,AHSG,CDC42EP5,SEMA5A,FOS,HPN,SPRED1,PHOSPHO1,P2RY1,NPR1,NEURL1,WWC2,SRPX2,NR1D1,ISL2,ZNF354C,TNXB,GAS2,FGF13,ATP8A2,APOLD1,SPRY2,AXIN2,COL5A2,COL4A3,NUPR1,RASSF2,P2RX7,AMTN,TBX5,IRF4,BMP6,INPP5D,SLIT1,HNF4A,GLI2,CHRD,CDC42EP3"
"GO:BP","response to stimulus","GO:0050896","false","4.496808510635881e-7","6.347095605770913","9051","462","266","20972","RIPK3,FYB2,SLITRK5,GPR20,MSMP,ST8SIA2,ULBP1,HLA-DQB2,OR2A14,RCAN2,GPR151,ANO5,F2RL2,RIMS1,NLRP2B,GRIA3,PDX1,IVL,ASIP,MAP1LC3C,KCNK10,CD177,PTGDS,SELP,BTN1A1,TWIST1,CACNA1F,CALCB,CSRP3,CCN2,AFAP1L2,SLC7A11,DDIT4,CAV1,LDLRAD4,ZMYND8,PSCA,GPX8,PARVA,ASNS,OR2A42,IGFBP5,KLF3,B3GALT5,KAZALD1,EZH2,ARHGAP36,SORCS1,TRIB3,SEMA3C,SOCS2,ITGA6,INAVA,HERPUD1,PXDN,S100A6,CXCR4,CHAC1,GNA14,INHBB,YARS1,SYTL4,NEDD9,ALCAM,FBN1,SLC2A10,NFATC2,CAV2,CITED2,ADGRA1,DKK1,ZFP36L2,VEZF1,RASGRP1,TCF7L1,LRP4,NET1,STC2,NR5A2,AHNAK,MAFB,SHH,ZBTB20,PTPRN2,GRM4,FOXO1,IL17REL,SASH1,ZBED6,DOCK11,TRIM29,CPS1,ABCG1,UNC5B,RNF152,DNMBP,PLCB4,ZG16,IRS2,PSD3,BCAR3,HCAR1,IL1R1,SCARA5,FRAT2,BMP7,KLF4,EGFR,FOSB,CGNL1,H2BC12,AREG,MAP2K6,FERMT1,CRACR2A,MARCHF8,RGS22,CREB3L1,RIN2,THG1L,ABCC3,NFATC4,ADM2,CD109,CALML5,KIF13B,IL4R,FGFR4,GCNT1,OLFML2A,PKP1,PLCH2,CREBRF,GDF15,LFNG,EFEMP1,FAT4,ELAPOR1,ABCB4,SEMA4G,TIAM1,NYNRIN,PRODH,PLCXD3,ONECUT1,FOXC1,ACTA2,ZBED3,RUNX2,ERRFI1,AMER2,AHSG,GAST,NMBR,TAC3,PREX2,RNASE7,CDC42EP5,DEPTOR,HEG1,SEMA5A,SOX30,ANKFN1,AQP2,SCN1A,ARHGAP31,KRT16,ITM2C,ACP3,FOS,DLG2,KRT6A,HPN,SPRED1,NPAS1,NTSR1,SSTR5,P2RY1,ECEL1,REG4,NPR1,PROS1,KIF26A,RNF125,NEURL1,MZB1,PLA2R1,WWC2,GPR173,MID1,DUSP1,EGR1,NR1D1,GGT5,GRHL3,F2R,TPO,SH3RF2,TNXB,PLXNA2,S100A4,GAS2,DHH,MB,ABCC9,FGF13,VWF,OXTR,TNS3,OR2AP1,ATP8A2,ARHGAP42,KCNMB4,SYNPO2L,RFTN1,BIRC7,SPRY2,DLX3,AXIN2,AZGP1,PLPPR3,COL5A2,COL4A3,IPCEF1,NUPR1,CMKLR2,SRGAP3,RASSF2,FAM3D,P2RX7,VANGL2,SHISA2,CHRM1,LY6D,IGF2BP1,GJB4,IRF4,BMP6,INPP5D,ANO1,SLIT1,STARD8,CACNA1S,HNF4A,ADGRG2,NUGGC,PDGFC,GLI2,CHRD,PIK3R5,CACNA1G,ANOS1,BIN2,APOBEC3C,LPO,HOXB13,CCRL2,ARHGDIB,INHBE,MMP28,DSG1,GPR139,MN1,WFDC13,CDC42EP3,ESRRG"
"GO:BP","cellular response to stimulus","GO:0051716","false","0.000001364459407929215","5.865039379872849","7425","462","227","20972","RIPK3,FYB2,GPR20,MSMP,ULBP1,OR2A14,RCAN2,GPR151,F2RL2,RIMS1,NLRP2B,GRIA3,PDX1,ASIP,MAP1LC3C,KCNK10,CD177,SELP,BTN1A1,TWIST1,CALCB,CSRP3,CCN2,AFAP1L2,SLC7A11,DDIT4,CAV1,LDLRAD4,ZMYND8,PSCA,GPX8,PARVA,ASNS,OR2A42,IGFBP5,KLF3,KAZALD1,EZH2,ARHGAP36,SORCS1,TRIB3,SEMA3C,SOCS2,ITGA6,INAVA,HERPUD1,PXDN,S100A6,CXCR4,CHAC1,GNA14,INHBB,NEDD9,ALCAM,FBN1,SLC2A10,NFATC2,CAV2,CITED2,ADGRA1,DKK1,ZFP36L2,RASGRP1,TCF7L1,LRP4,NET1,STC2,NR5A2,MAFB,SHH,ZBTB20,PTPRN2,GRM4,FOXO1,IL17REL,SASH1,ZBED6,DOCK11,CPS1,ABCG1,UNC5B,RNF152,DNMBP,PLCB4,IRS2,PSD3,BCAR3,HCAR1,IL1R1,SCARA5,FRAT2,BMP7,KLF4,EGFR,FOSB,CGNL1,AREG,MAP2K6,FERMT1,CRACR2A,RGS22,CREB3L1,RIN2,THG1L,ABCC3,NFATC4,ADM2,CD109,CALML5,KIF13B,IL4R,FGFR4,OLFML2A,PKP1,PLCH2,CREBRF,GDF15,LFNG,EFEMP1,FAT4,ELAPOR1,ABCB4,SEMA4G,TIAM1,NYNRIN,PRODH,PLCXD3,ONECUT1,FOXC1,ACTA2,ZBED3,RUNX2,ERRFI1,AMER2,AHSG,GAST,NMBR,TAC3,PREX2,CDC42EP5,DEPTOR,HEG1,SEMA5A,SOX30,AQP2,ARHGAP31,ITM2C,ACP3,FOS,DLG2,SPRED1,NTSR1,SSTR5,P2RY1,ECEL1,NPR1,PROS1,KIF26A,RNF125,NEURL1,MZB1,PLA2R1,WWC2,GPR173,MID1,DUSP1,EGR1,NR1D1,F2R,TPO,SH3RF2,TNXB,PLXNA2,S100A4,GAS2,DHH,MB,ABCC9,FGF13,VWF,OXTR,TNS3,OR2AP1,ARHGAP42,SYNPO2L,RFTN1,BIRC7,SPRY2,DLX3,AXIN2,PLPPR3,COL5A2,COL4A3,IPCEF1,NUPR1,CMKLR2,SRGAP3,RASSF2,FAM3D,P2RX7,VANGL2,SHISA2,CHRM1,IGF2BP1,IRF4,BMP6,INPP5D,ANO1,STARD8,CACNA1S,HNF4A,ADGRG2,NUGGC,PDGFC,GLI2,CHRD,PIK3R5,BIN2,LPO,CCRL2,ARHGDIB,INHBE,MMP28,GPR139,MN1,CDC42EP3,ESRRG"
"GO:BP","circulatory system development","GO:0072359","false","0.0000016165004718001668","5.791424164296979","1135","462","59","20972","SLITRK5,TWIST1,CSRP3,CCN2,CAV1,PARVA,ANTXR1,TGFBI,SEMA3C,GREB1L,PXDN,CXCR4,FBN1,SLC2A10,NFATC2,CITED2,FREM2,DKK1,VEZF1,SHH,FOXO1,SASH1,UNC5B,ANKS6,PTPN14,BMP7,KLF4,EGFR,CREB3L1,RIN2,NFATC4,ADM2,FAT4,FOXC1,ACTA2,ERRFI1,HEG1,SEMA5A,SPRED1,NPR1,EGR1,SRPX2,SLC2A12,ZNF354C,MB,ABCC9,APOLD1,SYNPO2L,SPRY2,DLX3,AXIN2,COL4A3,FAM3D,VANGL2,TBX5,GLI2,CACNA1G,HOXB13,TBX4"
"GO:BP","skin development","GO:0043588","false","0.000001917877179650594","5.717179208379079","325","462","28","20972","SLITRK5,TMPRSS11F,IVL,IGFBP5,EZH2,ITGA6,SLC2A10,DKK1,LRP4,MAFB,SHH,KRT81,KRT83,KLF4,EGFR,BCL11B,FERMT1,CD109,PKP1,FOXC1,ERRFI1,KRT16,KRT6A,GRHL3,ATP8A2,DLX3,COL5A2,GLI2"
"GO:BP","cell adhesion","GO:0007155","true","0.0000051658686987320115","5.286856636517489","1512","462","70","20972","FYB2,SLITRK5,HLA-DQB2,CD177,SELP,CCN2,SLC7A11,CAV1,SLC7A1,PARVA,MUC16,ANTXR1,TGFBI,ITGA6,PXDN,CXCR4,NEDD9,ALCAM,FBN1,CITED2,FREM2,RASGRP1,PCDHB5,NR5A2,SHH,CEACAM5,TRIM29,PCDHB13,LMO7,SPOCK1,BMP7,KLF4,EGFR,SCN1B,FERMT1,RIN2,IL4R,GCNT1,PKP1,FAT4,TIAM1,ONECUT1,CLSTN2,MYBPH,SEMA5A,KIF26B,DLG2,PCDHGA5,PSG5,DUSP1,PCDHGA4,SRPX2,TNXB,VWF,FBLN2,COL17A1,AZGP1,B4GALNT2,COL4A3,PCDHGB2,AMTN,LY6D,BMP6,GLI2,CHRD,ANOS1,MYBPC2,MSLN,DSG1,PCDHA9"
"GO:BP","epithelium development","GO:0060429","false","0.0000055977925030696875","5.251983203840917","1234","462","61","20972","TMPRSS11F,PDX1,IVL,TWIST1,CAV1,IGFBP5,EZH2,SEMA3C,GREB1L,PHGDH,CITED2,FREM2,DKK1,VEZF1,SPDEF,ATP2C2,LRP4,NR5A2,MAFB,SHH,KRT81,SIX2,CPS1,KRT83,BMP7,KLF4,EGFR,BCL11B,AREG,FERMT1,NFATC4,CD109,PKP1,LFNG,FAT4,ONECUT1,FOXC1,ACTA2,ERRFI1,HEG1,KRT16,KIF26B,KRT6A,SPRED1,GRHL3,PLXNA2,APOLD1,SPRY2,DLX3,AXIN2,TFCP2L1,SLC44A4,VANGL2,TBX5,BMP6,KRT23,GLI2,CHRD,HOXB13,GRXCR2,TBX4"
"GO:BP","negative regulation of cell differentiation","GO:0045596","false","0.000006914537234784152","5.160236880356525","665","462","41","20972","TWIST1,CAV1,LDLRAD4,IGFBP5,EZH2,JDP2,TRIB3,FBN1,NFATC2,DKK1,ZFP36L2,SPDEF,LRP4,NR5A2,MAFB,SHH,FOXO1,ZBED6,CEACAM5,SIX2,ABCG1,BMP7,EGFR,AREG,NFATC4,IL4R,EFEMP1,SEMA5A,HPN,SPRED1,NR1D1,ISL2,FGF13,SPRY2,AXIN2,COL5A2,TBX5,INPP5D,SLIT1,GLI2,CHRD"
"GO:BP","biological regulation","GO:0065007","false","0.000007642313430999866","5.116775154744664","12804","462","341","20972","GJA9,CHAT,RIPK3,FYB2,SLITRK5,GPR20,MSMP,ST8SIA2,ULBP1,HLA-DQB2,OR2A14,RCAN2,OLIG1,GPR151,CRISP1,F2RL2,RIMS1,G6PC1,GABRA3,NLRP2B,GRIA3,STAC2,PDX1,KCNA3,MAGEA8,ASIP,KCNK10,CD177,PTGDS,SELP,BTN1A1,TWIST1,ZNF215,CALCB,CSRP3,CCN2,AFAP1L2,SLC7A11,DDIT4,CAV1,SLC7A1,LDLRAD4,ZMYND8,ATP8B2,PSCA,PARVA,ASNS,OR2A42,RAB27B,AHNAK2,IGFBP5,ANTXR1,TGFBI,KLF3,KAZALD1,EZH2,JDP2,CCNG1,ARHGAP36,ATXN1,FOXP4,SLC43A1,SORCS1,TRIB3,SEMA3C,LPCAT1,SOCS2,EPB41L2,ITGA6,SDR16C5,KCNK5,INAVA,HERPUD1,PXDN,S100A6,PHGDH,CXCR4,CHAC1,PHLDB1,GNA14,INHBB,SYTL4,NEDD9,ALCAM,FBN1,SLC2A10,NFATC2,CAV2,CITED2,ADGRA1,EHD3,MGP,DKK1,ZFP36L2,VEZF1,SPDEF,ATP2C2,HSD17B11,FHL1,RASGRP1,ANO7,PCDHB5,TCF7L1,LRP4,NET1,STC2,NR5A2,SAMD11,AHNAK,MAFB,SHH,ZBTB20,PTPRN2,GRM4,FOXO1,IL17REL,SASH1,ZBED6,CEACAM5,DOCK11,TRIM29,SIX2,HIVEP3,CPS1,ABCG1,UNC5B,RNF152,DNMBP,PLCB4,SCIN,SUSD2,IRS2,PSD3,PCDHB13,LMO7,BCAR3,TSPAN1,HCAR1,PTPN14,IL1R1,SPOCK1,FRAT2,BMP7,KLF4,EGFR,SCN1B,FOSB,CGNL1,BCL11B,AREG,ABHD17C,HOXA10-AS,MAP2K6,FERMT1,CRACR2A,SLC1A4,RGS22,CREB3L1,RIN2,NFATC4,SERINC2,ADM2,CD109,CALML5,KIF13B,IL4R,FGFR4,GCNT1,OLFML2A,PKP1,PLCH2,CREBRF,GDF15,LFNG,EFEMP1,FAT4,ELAPOR1,ABCB4,SEMA4G,RAB37,TIAM1,PRODH,PLCXD3,PMP22,ONECUT1,FOXC1,ZNF460,ACTA2,CLSTN2,HMBOX1,ZBED3,RUNX2,RUBCNL,ERRFI1,AMER2,CEMIP,LOC100505555,AHSG,GAST,MYBPH,NMBR,BARHL1,TAC3,PREX2,CDC42EP5,DEPTOR,HEG1,SEMA5A,SOX30,ANKFN1,AQP2,NKX1-2,SCN1A,RNF144B,ARHGAP31,KRT16,ITM2C,ACP3,KIF26B,FOS,DLG2,KCNG1,KRT6A,HPN,SPRED1,PNPLA4,PHOSPHO1,NPAS1,PLEKHH2,NTSR1,SSTR5,P2RY1,ECEL1,NPR1,TDRD9,PROS1,KIF26A,RNF125,NEURL1,MZB1,PLA2R1,WWC2,GPR173,MID1,DUSP1,EGR1,SRPX2,HS3ST5,NR1D1,ISL2,GRHL3,F2R,ZNF354C,TPO,XKR6,SH3RF2,ZNF792,TNXB,PLXNA2,ZNF699,S100A4,GAS2,XKR7,DHH,RAB3B,ABCC9,FGF13,VWF,OXTR,TNS3,FBLN2,OR2AP1,PRR16,ATP8A2,ARHGAP42,KCNMB4,APOLD1,SYNPO2L,RFTN1,BIRC7,SPRY2,DLX3,AXIN2,TFCP2L1,AZGP1,PLPPR3,B4GALNT2,COL5A2,COL4A3,NUPR1,HLF,ZNF532,SLC44A4,CMKLR2,SRGAP3,RASSF2,FAM3D,ZNF626,P2RX7,VANGL2,HOXB1,AMTN,SHISA2,CHRM1,TBX5,ATP8B4,IGF2BP1,DOC2B,GJB4,ZNF264,IRF4,BMP6,INPP5D,ANO1,ACADL,SPTB,CACNG6,SLIT1,STARD8,CACNA1S,HNF4A,ADGRG2,NUGGC,KCNH8,PDGFC,GLI2,CHRD,PIK3R5,CACNA1G,APOBEC3C,HOXB13,CCRL2,ARHGDIB,INHBE,MMP28,DSG1,GPR139,MN1,TBX4,CDC42EP3,ESRRG"
"GO:BP","response to endogenous stimulus","GO:0009719","false","0.000008620115166291602","5.064486931884008","1467","462","68","20972","PDX1,ASIP,PTGDS,CSRP3,CCN2,DDIT4,CAV1,LDLRAD4,IGFBP5,EZH2,TRIB3,SOCS2,INHBB,FBN1,SLC2A10,CAV2,CITED2,DKK1,ZFP36L2,STC2,NR5A2,FOXO1,CPS1,IRS2,BCAR3,BMP7,KLF4,EGFR,FOSB,AREG,FERMT1,CREB3L1,CD109,FGFR4,GCNT1,GDF15,FAT4,ONECUT1,FOXC1,ACTA2,ZBED3,RUNX2,ERRFI1,AHSG,SOX30,FOS,HPN,SPRED1,SSTR5,P2RY1,MZB1,GPR173,EGR1,NR1D1,TNXB,DHH,ABCC9,OXTR,SPRY2,DLX3,AXIN2,SHISA2,BMP6,HNF4A,CHRD,DSG1,MN1,ESRRG"
"GO:BP","cell migration","GO:0016477","false","0.000008904836873597532","5.050374031904875","1532","462","70","20972","RIPK3,MSMP,CD177,SELP,TWIST1,CCN2,DDIT4,CAV1,LDLRAD4,ZMYND8,PARVA,IGFBP5,EZH2,SEMA3C,ITGA6,CXCR4,NEDD9,NFATC2,CITED2,NET1,SHH,SASH1,SIX2,IRS2,IL1R1,SPOCK1,BMP7,KLF4,EGFR,BCL11B,FERMT1,RIN2,FGFR4,GCNT1,GDF15,ZG16B,SEMA4G,TIAM1,ONECUT1,FOXC1,ACTA2,ERRFI1,CEMIP,BARHL1,SEMA5A,KRT16,SPRED1,P2RY1,KIF26A,WWC2,GPR173,DUSP1,SRPX2,F2R,SH3RF2,TNXB,PLXNA2,FGF13,SPRY2,SRGAP3,FAM3D,VANGL2,TBX5,SLIT1,PDGFC,CHRD,BIN2,CCRL2,ARHGDIB,MMP28"
"GO:BP","anatomical structure formation involved in morphogenesis","GO:0048646","false","0.000009442901197782732","5.024894554365755","1190","462","59","20972","TWIST1,CSRP3,CCN2,CAV1,PARVA,TGFBI,SEMA3C,PXDN,NFATC2,CITED2,DKK1,VEZF1,NR5A2,MAFB,SHH,SASH1,SIX2,UNC5B,PTPN14,BMP7,KLF4,CREB3L1,NFATC4,ADM2,CD109,IL4R,SH3PXD2A,GDF15,LFNG,PMP22,FOXC1,MYBPH,SEMA5A,SOX30,KIF26B,SPRED1,NPR1,DUSP1,SRPX2,GRHL3,ZNF354C,PLXNA2,ATP8A2,APOLD1,SYNPO2L,SPRY2,AXIN2,COL5A2,COL4A3,SLC44A4,VANGL2,HOXB1,AMTN,TBX5,CACNA1S,GLI2,HOXB13,MYBPC2,TBX4"
"GO:BP","intracellular signaling cassette","GO:0141124","false","0.000010612613622509749","4.974177647008076","1866","462","80","20972","RIPK3,RCAN2,GRIA3,SELP,TWIST1,CSRP3,CCN2,CAV1,LDLRAD4,PSCA,IGFBP5,EZH2,INAVA,CXCR4,NFATC2,CAV2,DKK1,ZFP36L2,RASGRP1,LRP4,NET1,NR5A2,MAFB,GRM4,FOXO1,SASH1,DOCK11,UNC5B,DNMBP,IRS2,PSD3,BCAR3,IL1R1,BMP7,KLF4,EGFR,CGNL1,MAP2K6,CRACR2A,RIN2,NFATC4,FGFR4,GDF15,TIAM1,ACTA2,RUNX2,ERRFI1,PREX2,CDC42EP5,HEG1,SEMA5A,ARHGAP31,FOS,SPRED1,P2RY1,PROS1,MID1,DUSP1,NR1D1,F2R,SH3RF2,TNXB,S100A4,ABCC9,FGF13,TNS3,ARHGAP42,SYNPO2L,BIRC7,SPRY2,SRGAP3,RASSF2,P2RX7,BMP6,STARD8,PDGFC,PIK3R5,CCRL2,ARHGDIB,CDC42EP3"
"GO:BP","regulation of multicellular organismal development","GO:2000026","false","0.00001501093234300934","4.8235923324836305","1392","462","65","20972","SLITRK5,ST8SIA2,TWIST1,CCN2,CAV1,EZH2,CXCR4,PHLDB1,NEDD9,FBN1,MGP,DKK1,ZFP36L2,VEZF1,RASGRP1,LRP4,NR5A2,MAFB,SHH,SASH1,SIX2,SCIN,BMP7,KLF4,FERMT1,CREB3L1,NFATC4,ADM2,CD109,IL4R,PKP1,EFEMP1,FAT4,TIAM1,FOXC1,CLSTN2,ZBED3,RUNX2,ERRFI1,AHSG,SEMA5A,FOS,SPRED1,PHOSPHO1,NPR1,NEURL1,SRPX2,NR1D1,ZNF354C,FGF13,APOLD1,SPRY2,AXIN2,COL4A3,NUPR1,RASSF2,P2RX7,AMTN,TBX5,IRF4,BMP6,INPP5D,SLIT1,HNF4A,GLI2"
"GO:BP","skeletal system development","GO:0001501","false","0.00002687871772485702","4.570591453560996","538","462","35","20972","TWIST1,CCN2,TGFBI,FBN1,SLC2A10,NFATC2,CITED2,MGP,NR5A2,SHH,SIX2,SCIN,BMP7,MAP2K6,EFEMP1,FAT4,SLC26A2,FOXC1,RUNX2,ERRFI1,AHSG,PHOSPHO1,MATN3,DLX3,AXIN2,COL5A2,RASSF2,P2RX7,HOXB1,BMP6,CACNA1S,PDGFC,GLI2,CHRD,TBX4"
"GO:BP","enzyme-linked receptor protein signaling pathway","GO:0007167","false","0.00003208410823145834","4.493710027294998","988","462","51","20972","CSRP3,CCN2,AFAP1L2,DDIT4,CAV1,LDLRAD4,IGFBP5,SOCS2,INHBB,NEDD9,SLC2A10,CAV2,CITED2,DKK1,LRP4,SHH,FOXO1,IRS2,BCAR3,IL1R1,BMP7,EGFR,AREG,FERMT1,CREB3L1,NFATC4,CD109,FGFR4,GDF15,EFEMP1,FAT4,TIAM1,ONECUT1,FOXC1,RUNX2,ERRFI1,AHSG,FOS,SPRED1,NPR1,MZB1,EGR1,TNXB,SPRY2,DLX3,COL4A3,SHISA2,BMP6,HNF4A,PDGFC,CHRD"
"GO:BP","vasculature development","GO:0001944","false","0.000032915155357428235","4.482604090724885","758","462","43","20972","TWIST1,CCN2,CAV1,PARVA,ANTXR1,TGFBI,SEMA3C,PXDN,CXCR4,SLC2A10,NFATC2,CITED2,VEZF1,SHH,FOXO1,SASH1,UNC5B,PTPN14,BMP7,KLF4,CREB3L1,RIN2,NFATC4,ADM2,FOXC1,ACTA2,ERRFI1,HEG1,SEMA5A,SPRED1,NPR1,EGR1,SRPX2,ZNF354C,ABCC9,APOLD1,SPRY2,DLX3,COL4A3,FAM3D,TBX5,HOXB13,TBX4"
"GO:BP","response to hormone","GO:0009725","false","0.000036909444501099104","4.432862491025497","904","462","48","20972","PDX1,ASIP,PTGDS,CSRP3,DDIT4,CAV1,IGFBP5,EZH2,TRIB3,SOCS2,INHBB,FBN1,CAV2,CITED2,ZFP36L2,STC2,NR5A2,FOXO1,CPS1,IRS2,BCAR3,BMP7,EGFR,FOSB,AREG,FGFR4,GCNT1,GDF15,ZBED3,ERRFI1,AHSG,SOX30,FOS,HPN,SSTR5,MZB1,GPR173,EGR1,NR1D1,DHH,ABCC9,OXTR,AXIN2,BMP6,HNF4A,DSG1,MN1,ESRRG"
"GO:BP","epidermis development","GO:0008544","false","0.00004804687578582011","4.318334846769444","400","462","29","20972","TMPRSS11F,IVL,CCN2,IGFBP5,EZH2,DKK1,LRP4,MAFB,SHH,KRT81,KRT83,KLF4,EGFR,BCL11B,FERMT1,CD109,CALML5,PKP1,FOXC1,ERRFI1,KRT16,KRT6A,GRHL3,COL17A1,DLX3,SLC44A4,GLI2,HOXB13,GRXCR2"
"GO:BP","negative regulation of signal transduction","GO:0009968","false","0.000050429440611335985","4.297315849226498","1341","462","62","20972","NLRP2B,PDX1,TWIST1,DDIT4,CAV1,LDLRAD4,PSCA,IGFBP5,EZH2,SOCS2,ITGA6,HERPUD1,PXDN,CHAC1,SLC2A10,CAV2,DKK1,LRP4,SHH,FOXO1,UNC5B,RNF152,BMP7,KLF4,EGFR,CGNL1,FERMT1,RGS22,CREB3L1,NFATC4,CD109,CREBRF,GDF15,ONECUT1,RUNX2,ERRFI1,AMER2,AHSG,PREX2,DEPTOR,HEG1,SOX30,SPRED1,KIF26A,RNF125,NEURL1,WWC2,DUSP1,EGR1,NR1D1,SH3RF2,ARHGAP42,BIRC7,SPRY2,AXIN2,RASSF2,P2RX7,SHISA2,IRF4,INPP5D,GLI2,CHRD"
