"logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","GeneName","significance","negLog10FDR"
-0.128425,4.49538333333333,-1.72892063184498,0.146496997608361,0.292608907492182,-6.59269866725111,"MRPL44","mitochondrial ribosomal protein L44","Not significant",0.533712457377419
-0.18395,3.00216666666667,-1.72879643333916,0.146520113357424,0.292635847377156,-6.59285845520128,"ATG10","autophagy related 10","Not significant",0.533672474640972
0.141850000000002,4.85201666666667,1.72860098808765,0.146556497000605,0.292683993476053,-6.59310990042571,"PFAS","phosphoribosylformylglycinamidine synthase","Not significant",0.533601027942385
0.395225,0.794133333333333,1.7285634878939,0.146563478999326,0.292683993476053,-6.59315814460661,"CLCN4","chloride voltage-gated channel 4","Not significant",0.533601027942385
-0.97115,-1.60368333333333,-1.72829616722083,0.146613260055804,0.292764169643001,-6.59350204685356,"GFAP","glial fibrillary acidic protein","Not significant",0.533482076105837
0.0869500000000007,2.88326666666667,1.72801840526362,0.146665003683207,0.292848253971054,-6.59385936839829,"XYLT1","xylosyltransferase 1","Not significant",0.533357360992337
-0.198774999999999,4.01358333333333,-1.72788398185992,0.14669005175744,0.292874276666779,-6.59403228997964,"ARHGAP18","Rho GTPase activating protein 18","Not significant",0.533318771002797
-0.3965,-0.949983333333333,-1.7278450432176,0.146697308283709,0.292874276666779,-6.59408237986204,"EXOC3L1","exocyst complex component 3 like 1","Not significant",0.533318771002797
-1.759025,-2.55358333333333,-1.72767175767067,0.14672960584248,0.292919516583012,-6.59430528767926,"LOC105375683","uncharacterized LOC105375683","Not significant",0.533251691268437
0.11755,4.60036666666667,1.72748404839465,0.146764599884421,0.292970133251484,-6.59454674371042,"CYTH3","cytohesin 3","Not significant",0.533176651404289
-1.240625,-3.64248333333333,-1.72675968343913,0.146899720318855,0.293220601521722,-6.59547845821653,"BTBD16","BTB domain containing 16","Not significant",0.53280551966227
-0.53065,-1.00206666666667,-1.72660027081523,0.146929473511944,0.293254304857964,-6.59568349040446,"LOC105371637","uncharacterized LOC105371637","Not significant",0.532755603893296
-1.58325,-3.556,-1.72656072501309,0.146936855391004,0.293254304857964,-6.5957343524528,"STK33","serine/threonine kinase 33","Not significant",0.532755603893296
0.078125,6.86408333333333,1.72651414643914,0.146945550535856,0.293254304857964,-6.59579425938772,"PRELID1","PRELI domain containing 1","Not significant",0.532755603893296
0.319,0.470266666666667,1.72634873317598,0.146976433592307,0.293287962523847,-6.59600700223832,"LOC124900706","uncharacterized LOC124900706","Not significant",0.532705761488424
0.178475,3.97933333333333,1.72632044896448,0.146981714982011,0.293287962523847,-6.5960433789128,"TMEM241","transmembrane protein 241","Not significant",0.532705761488424
-0.55785,-0.3422,-1.72615672176093,0.147012290843601,0.293329716267342,-6.59625394774198,"LOC124902363","keratinocyte proline-rich protein-like","Not significant",0.532643937847287
1.918575,-3.96565,1.72598057068382,0.147045194052252,0.293376107918087,-6.59648048961374,"OR7D4","olfactory receptor family 7 subfamily D member 4","Not significant",0.53257525730199
0.085024999999999,6.35318333333333,1.72588031149188,0.147063924772531,0.293394219201596,-6.5966094271,"PTPN3","protein tyrosine phosphatase non-receptor type 3","Not significant",0.53254844738974
0.100650000000002,6.6868,1.72524655320045,0.147182381379744,0.293611269339454,-6.59742442578083,"CPSF2","cleavage and polyadenylation specific factor 2","Not significant",0.532227279416682
0.232225,0.196266666666667,1.72510144522214,0.147209517315266,0.293646129112042,-6.59761102140148,"LOC105379173","uncharacterized LOC105379173","Not significant",0.532175719719238
0.0852750000000002,6.402,1.72504467066414,0.147220135829213,0.293648038351036,-6.59768402729586,"ARAP1","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1","Not significant",0.53217289601689
0.699599999999999,-2.66535,1.72450326410322,0.147321433819361,0.293830806450925,-6.59838018865386,"POU3F1","POU class 3 homeobox 1","Not significant",0.531902672908389
0.0948500000000001,6.79428333333333,1.72437021501527,0.147346338321417,0.293861194681178,-6.59855126038717,"ATP2B4","ATPase plasma membrane Ca2+ transporting 4","Not significant",0.531857760128566
0.8148,-1.3221,1.72409702976811,0.147397487284021,0.293924418344195,-6.59890250648811,"SLC26A5-AS1","SLC26A5 antisense RNA 1","Not significant",0.531764332567661
-0.330725,0.0106166666666667,-1.72408486668926,0.147399765017569,0.293924418344195,-6.59891814477946,"SH3TC1","SH3 domain and tetratricopeptide repeats 1","Not significant",0.531764332567661
0.097150000000001,7.21296666666667,1.72404596075357,0.147407051023905,0.293924418344195,-6.59896816667238,"SRSF11","serine and arginine rich splicing factor 11","Not significant",0.531764332567661
0.134375,5.68983333333333,1.72397825160641,0.147419731946247,0.293930420675298,-6.59905522061143,"RABGEF1","RAB guanine nucleotide exchange factor 1","Not significant",0.531755463782024
-0.113974999999998,6.27096666666667,-1.7236983386079,0.147472167250615,0.294015680643831,-6.5994150973672,"LMTK2","lemur tyrosine kinase 2","Not significant",0.531629506882104
1.42755,-3.16955,1.72342501452256,0.147523386517557,0.294098505169528,-6.59976648959112,"CFAP61","cilia and flagella associated protein 61","Not significant",0.531507182899511
0.813275,-0.650716666666667,1.72333288067882,0.147540655901718,0.294101331855322,-6.59988493617376,"LINC02937","long intergenic non-protein coding RNA 2937","Not significant",0.531503008760162
-0.113950000000001,6.15463333333333,-1.72331420326411,0.147544157008947,0.294101331855322,-6.59990894753611,"BCR","BCR activator of RhoGEF and GTPase","Not significant",0.531503008760162
0.42285,0.57785,1.72306751959183,0.147590406107074,0.294174228029274,-6.60022607403002,"MIR29B2CHG","MIR29B2 and MIR29C host gene","Not significant",0.531395377546424
1.051175,-2.41126666666667,1.72292909937378,0.147616364038896,0.294206673350702,-6.60040401672092,"LOC124906266","uncharacterized LOC124906266","Not significant",0.531347480600616
-1.955725,-3.85556666666667,-1.72259629798522,0.147678793195242,0.294303277253049,-6.60083182745532,"HSFX4","heat shock transcription factor family, X-linked member 4","Not significant",0.531204901729848
-0.926625,-1.0542,-1.72240487520947,0.14771471370873,0.294303277253049,-6.60107788941979,"TRAM1L1","translocation associated membrane protein 1 like 1","Not significant",0.531204901729848
-0.244424999999999,3.9484,-1.72221524422502,0.147750306723916,0.294303277253049,-6.60132164175139,"ARHGAP11B","Rho GTPase activating protein 11B","Not significant",0.531204901729848
-0.108325,5.93543333333333,-1.72203801989314,0.147783578915521,0.294303277253049,-6.60154944076913,"ARID3A","AT-rich interaction domain 3A","Not significant",0.531204901729848
-0.192299999999999,4.0458,-1.72185990122024,0.147817026662568,0.294303277253049,-6.60177838373744,"TIGD7","tigger transposable element derived 7","Not significant",0.531204901729848
0.4044,0.8041,1.7217234321904,0.147842658484915,0.294303277253049,-6.60195378896725,"KCNC4","potassium voltage-gated channel subfamily C member 4","Not significant",0.531204901729848
-0.091825,7.35963333333333,-1.72157589145316,0.147870374879727,0.294303277253049,-6.60214342107428,"UCP2","uncoupling protein 2","Not significant",0.531204901729848
-1.683925,-3.58516666666667,-1.7215134151407,0.14788211300926,0.294303277253049,-6.60222371986643,"CCDC166","coiled-coil domain containing 166","Not significant",0.531204901729848
-0.263350000000001,-5.15691666666667,-1.72145436553226,0.147893208193278,0.294303277253049,-6.60229961378939,"PRAMEF13","PRAME family member 13","Not significant",0.531204901729848
0.562225,-1.68058333333333,1.72138012453613,0.147907158975033,0.294303277253049,-6.60239503167136,"LOC105373142","uncharacterized LOC105373142","Not significant",0.531204901729848
0.64215,-1.8892,1.72133497464747,0.147915643837717,0.294303277253049,-6.60245305986927,"CDKN2A","cyclin dependent kinase inhibitor 2A","Not significant",0.531204901729848
1.34725,-3.22308333333333,1.72130598189323,0.147921092605985,0.294303277253049,-6.60249032216853,"LOC105369397","uncharacterized LOC105369397","Not significant",0.531204901729848
-0.127774999999999,5.31176666666667,-1.72118185377074,0.147944422988586,0.294303277253049,-6.60264985341789,"MICOS10","mitochondrial contact site and cristae organizing system subunit 10","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"LINC02520","long intergenic non-protein coding RNA 2520","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"LINC02356","long intergenic non-protein coding RNA 2356","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"LOC105371760","uncharacterized LOC105371760","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"LOC105374031","uncharacterized LOC105374031","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"LOC105376494","uncharacterized LOC105376494","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"ARL14EP-DT","ARL14EP divergent transcript","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"MSRA-DT","MSRA divergent transcript","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"LOC107985442","uncharacterized LOC107985442","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"SNORD13C","small nucleolar RNA, C/D box 13C","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"SNORD15B","small nucleolar RNA, C/D box 15B","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"MIR155HG","MIR155 host gene","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"LOC124901399","uncharacterized LOC124901399","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"LOC124901586","uncharacterized LOC124901586","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"LOC124904627","U1 spliceosomal RNA","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"LOC124909409","uncharacterized LOC124909409","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"ACTN1-DT","ACTN1 divergent transcript","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"SYT11","synaptotagmin 11","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"RD3","RD3 regulator of GUCY2D","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"TMPRSS7","transmembrane serine protease 7","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"WNT16","Wnt family member 16","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"OLAH","oleoyl-ACP hydrolase","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"SNORA15","small nucleolar RNA, H/ACA box 15","Not significant",0.531204901729848
-1.12345,-4.07776666666667,-1.72079063288395,0.148017978935666,0.294303277253049,-6.60315263821677,"SHCBP1L","SHC binding and spindle associated 1 like","Not significant",0.531204901729848
1.383325,-3.19903333333333,1.72076338575484,0.148023103223247,0.294303277253049,-6.60318765435785,"LOC124901014","uncharacterized LOC124901014","Not significant",0.531204901729848
-0.134999999999999,5.10815,-1.72066165036975,0.148042237887117,0.29432206818034,-6.60331839652824,"HMGXB4","HMG-box containing 4","Not significant",0.531177173409623
1.383075,-3.1992,1.72057728803135,0.148058106882691,0.294334364614594,-6.60342681085352,"MIR646HG","MIR646 host gene","Not significant",0.531159029469469
-0.2609,-5.15773333333333,-1.72017267622749,0.148134240432044,0.294466455440912,-6.60394676123573,"LOC124903594","small nucleolar RNA U3","Not significant",0.530964171323935
-0.642175,-0.167066666666667,-1.72002725446261,0.148161613324714,0.294484116473112,-6.60413362978276,"LOC124900812","uncharacterized LOC124900812","Not significant",0.530938124693887
0.203750000000001,1.78783333333333,1.72002252964961,0.148162502767218,0.294484116473112,-6.60413970115557,"LPAR6","lysophosphatidic acid receptor 6","Not significant",0.530938124693887
0.264650000000001,11.0166833333333,1.71983824233377,0.14819719893707,0.294533817072733,-6.6043765067873,"RNA18SN4","RNA, 18S pre-ribosomal N4","Not significant",0.530864834238759
0.301125,0.42535,1.7191553717081,0.148325836239691,0.29476239756436,-6.605253929493,"KLHL31","kelch like family member 31","Not significant",0.530527919632159
-0.129174999999999,4.42293333333333,-1.71912475038735,0.148331607249684,0.29476239756436,-6.60529327297788,"INPP5B","inositol polyphosphate-5-phosphatase B","Not significant",0.530527919632159
0.196075,1.89976666666667,1.7190589341046,0.148344012005283,0.294767775947212,-6.60537783577586,"TMEM106A","transmembrane protein 106A","Not significant",0.530519995349062
-1.22045,-1.26143333333333,-1.71870470972885,0.148410792665494,0.294881194500558,-6.60583294092343,"BDNF-AS","BDNF antisense RNA","Not significant",0.530352922887514
-0.7862,-0.819683333333333,-1.71813977538562,0.148517360743995,0.295073647695973,-6.60655871839827,"CDH13-AS2","CDH13 antisense RNA 2","Not significant",0.530069574543607
0.261625,0.415566666666667,1.7179471515969,0.148553714625136,0.295126583588232,-6.60680617126854,"SHOC1","shortage in chiasmata 1","Not significant",0.529991669572562
-0.0812000000000008,11.0156666666667,-1.7178420706601,0.148573550346204,0.295146698641995,-6.6069411599922,"SLC39A6","solute carrier family 39 member 6","Not significant",0.529962070208611
0.211750000000001,3.85521666666667,1.71770281013263,0.14859984214947,0.295179635467681,-6.60712005333724,"WRAP53","WD repeat containing antisense to TP53","Not significant",0.529913607923142
0.0990749999999991,6.3217,1.71746979985704,0.148643844050655,0.295247745136295,-6.60741936933788,"STXBP2","syntaxin binding protein 2","Not significant",0.529813410492106
-0.852975,-0.8638,-1.71706368684675,0.1487205663953,0.295380833497926,-6.60794102312854,"DIO3","iodothyronine deiodinase 3","Not significant",0.529617688361039
-0.548824999999999,1.29376666666667,-1.7167259297582,0.148784405573421,0.295451162786288,-6.60837485089189,"NOXRED1","NADP dependent oxidoreductase domain containing 1","Not significant",0.529514296458812
0.59495,0.446233333333333,1.71672342059793,0.148784879931484,0.295451162786288,-6.60837807367388,"KCTD21-AS1","KCTD21 antisense RNA 1","Not significant",0.529514296458812
-1.965575,-3.18268333333333,-1.71672205322105,0.148785138435445,0.295451162786288,-6.60837982994129,"LOC124903538","uncharacterized LOC124903538","Not significant",0.529514296458812
-0.2541,-5.16,-1.71643544982074,0.148839331133003,0.295520161383361,-6.60874793771442,"MIR4257","microRNA 4257","Not significant",0.529412884735845
-0.2541,-5.16,-1.71643544982074,0.148839331133003,0.295520161383361,-6.60874793771442,"MIR200B","microRNA 200b","Not significant",0.529412884735845
0.0981250000000022,5.96766666666667,1.71630385098339,0.148864221329533,0.295550273897043,-6.6089169557217,"IFRD1","interferon related developmental regulator 1","Not significant",0.529368633838629
-0.415175,1.27236666666667,-1.71611711313621,0.148899547581437,0.295601100534957,-6.60915678576208,"SEPTIN1","septin 1","Not significant",0.529293953378128
0.178,4.37176666666667,1.7160220895064,0.14891752699609,0.295615975332942,-6.6092788235332,"RNF138","ring finger protein 138","Not significant",0.529272100008361
-0.25325,-5.16028333333333,-1.71594880984199,0.148931393737751,0.295615975332942,-6.60937293466474,"LOC124901412","uncharacterized LOC124901412","Not significant",0.529272100008361
0.60205,0.438866666666667,1.71585888023211,0.148948412942343,0.295615975332942,-6.60948842755741,"","","Not significant",0.529272100008361
0.9741,-1.8898,1.71583427492568,0.148953069846773,0.295615975332942,-6.60952002688464,"CYP4Z1","cytochrome P450 family 4 subfamily Z member 1","Not significant",0.529272100008361
-0.0767249999999988,7.8728,-1.71582053213712,0.148955670929263,0.295615975332942,-6.60953767599238,"SUCO","SUN domain containing ossification factor","Not significant",0.529272100008361
-0.384375,1.02235,-1.71576194579173,0.148966760018414,0.295618680073104,-6.60961291483249,"LOC124902489","uncharacterized LOC124902489","Not significant",0.529268126446538
-0.252350000000001,-5.16058333333333,-1.71542863271824,0.14902986465963,0.295724600539583,-6.6100409565323,"LOC124903668","uncharacterized LOC124903668","Not significant",0.529112546173244
0.0870500000000005,6.28928333333333,1.7153380279004,0.149047023133876,0.295739340718829,-6.61015730805954,"MED29","mediator complex subunit 29","Not significant",0.529090899617762
-1.444475,-3.83968333333333,-1.71521746383909,0.149069858303148,0.295754179696379,-6.61031212989757,"LOC124905983","uncharacterized LOC124905983","Not significant",0.52906910906268
0.732675,-1.60915,1.71519579376962,0.149073963050225,0.295754179696379,-6.61033995714889,"SYT9","synaptotagmin 9","Not significant",0.52906910906268
2.08445,-2.09001666666667,1.71393849192827,0.149312317329036,0.296207726186197,-6.61195435455928,"PTCH2","patched 2","Not significant",0.528403617670752
0.0882750000000021,6.7714,1.71341069420771,0.149412490047872,0.296387104980748,-6.61263197068721,"ZFYVE21","zinc finger FYVE-type containing 21","Not significant",0.528140695286262
-0.193425,0.3767,-1.71293333299829,0.149503148811414,0.296547588916929,-6.61324479007296,"RAI2","retinoic acid induced 2","Not significant",0.527905602651823
1.380625,-3.00378333333333,1.71278798218227,0.14953076438281,0.296583010483628,-6.61343137807266,"LOC105374056","uncharacterized LOC105374056","Not significant",0.527853730801031
-0.0802249999999951,10.1093166666667,-1.71248505255918,0.14958833534497,0.296660971354732,-6.61382023889636,"RPS3","ribosomal protein S3","Not significant",0.527739585601565
-0.3144,0.75475,-1.71247844367089,0.149589591596454,0.296660971354732,-6.61382872232349,"ARK2C","arkadia (RNF111) C-terminal like ring finger ubiquitin ligase 2C","Not significant",0.527739585601565
0.0936750000000011,5.24835,1.71214932744182,0.149652165208362,0.29676570166001,-6.61425117871485,"GM2A","ganglioside GM2 activator","Not significant",0.52758629355653
0.122125000000001,5.31046666666667,1.7120662581857,0.149667963034804,0.296777666263037,-6.61435780400168,"TTF1","transcription termination factor 1","Not significant",0.527568784604853
-1.179675,-1.7983,-1.71192570288393,0.149694697203852,0.296805855595369,-6.61453821384597,"LINC01918","long intergenic non-protein coding RNA 1918","Not significant",0.527527535240479
-0.24645,-5.16255,-1.71188883849731,0.149701709754458,0.296805855595369,-6.61458553055632,"LOC339260","uncharacterized LOC339260","Not significant",0.527527535240479
0.6324,-2.89655,1.71173233798693,0.149731483861482,0.296832418834192,-6.61478640159578,"FYB1","FYN binding protein 1","Not significant",0.527488668918858
0.180925000000002,4.68851666666667,1.71171575079016,0.149734639914649,0.296832418834192,-6.61480769128037,"TM2D3","TM2 domain containing 3","Not significant",0.527488668918858
-0.797175,-1.7548,-1.71135886342021,0.149802561337024,0.296947697728918,-6.6152657444426,"LOC124904073","uncharacterized LOC124904073","Not significant",0.527320037511064
0.112325,4.22648333333333,1.71111756341115,0.149848502283741,0.297019393401071,-6.61557543187178,"LPIN1","lipin 1","Not significant",0.527215193200972
0.129,4.61695,1.71081438601774,0.14990624423119,0.297108977339365,-6.61596451843135,"CSAD","cysteine sulfinic acid decarboxylase","Not significant",0.52708422551022
0.88965,-1.41875,1.71072870187945,0.149922567367365,0.297108977339365,-6.61607447921459,"RFPL1S","RFPL1 antisense RNA 1","Not significant",0.52708422551022
1.43755,-3.10888333333333,1.71072630607521,0.149923023802521,0.297108977339365,-6.616077553796,"SEMA6A-AS2","SEMA6A antisense RNA 2","Not significant",0.52708422551022
-1.11715,-4.39501666666667,-1.71027651695657,0.150008740009159,0.297259463022452,-6.6166547581765,"LOC124901481","ATP synthase subunit f, mitochondrial-like","Not significant",0.526864311064133
0.0947000000000013,5.59783333333333,1.71012966460414,0.150036736361855,0.297295558053473,-6.61684320252068,"POLRMT","RNA polymerase mitochondrial","Not significant",0.526811579618732
-0.0994749999999982,5.29258333333333,-1.70998074255835,0.150065132684735,0.297332440861788,-6.61703429871073,"GFER","growth factor, augmenter of liver regeneration","Not significant",0.526757703917695
0.186224999999999,4.4616,1.70981865524402,0.150096045528093,0.297374304659466,-6.61724228390508,"TMEM11","transmembrane protein 11","Not significant",0.526696560449961
-0.814875,-0.88915,-1.70949206019029,0.150158352398567,0.297478357632775,-6.61766134547855,"LOC124901337","uncharacterized LOC124901337","Not significant",0.52654462490202
1.17935,-3.66601666666667,1.70910639255733,0.150231962655617,0.297565992678863,-6.61815617923405,"MYCT1","MYC target 1","Not significant",0.5264167036229
-0.5956,-2.46726666666667,-1.70907125570175,0.150238670847569,0.297565992678863,-6.61820126048374,"ANXA2P1","annexin A2 pseudogene 1","Not significant",0.5264167036229
-0.735525000000001,-2.91425,-1.70903003474979,0.150246540977755,0.297565992678863,-6.61825414745507,"LOC105372535","uncharacterized LOC105372535","Not significant",0.5264167036229
-0.735525000000001,-2.91425,-1.70903003474979,0.150246540977755,0.297565992678863,-6.61825414745507,"LOC124901808","uncharacterized LOC124901808","Not significant",0.5264167036229
0.3311,0.396583333333333,1.70900385572714,0.150251539436814,0.297565992678863,-6.61828773529027,"LOC124903705","uncharacterized LOC124903705","Not significant",0.5264167036229
-0.241750000000001,-5.16411666666667,-1.70889874735905,0.150271609865386,0.29756696268477,-6.61842258865808,"","","Not significant",0.526415287911641
-0.241750000000001,-5.16411666666667,-1.70889874735905,0.150271609865386,0.29756696268477,-6.61842258865808,"LOC105370756","uncharacterized LOC105370756","Not significant",0.526415287911641
0.334125000000001,2.8261,1.70882445403903,0.150285797800367,0.297575670250447,-6.61851790529092,"NAA80","N-alpha-acetyltransferase 80, NatH catalytic subunit","Not significant",0.526402579537159
-0.118075,4.53728333333333,-1.70863207713833,0.150322542675245,0.297629037982634,-6.61876471574712,"TMX3","thioredoxin related transmembrane protein 3","Not significant",0.526324699401664
-0.234525,1.569,-1.70830754231422,0.150384550917104,0.297732415357898,-6.61918106314011,"TSSK4","testis specific serine kinase 4","Not significant",0.52617387934494
0.131175000000001,4.22645,1.70823682216331,0.150398066712036,0.297739779824504,-6.61927178781387,"PTDSS2","phosphatidylserine synthase 2","Not significant",0.526163137123103
-0.6511,-1.91246666666667,-1.70818427253033,0.150408110614876,0.29774027055025,-6.61933920150137,"LOC105372269","uncharacterized LOC105372269","Not significant",0.526162421332596
-0.111374999999999,5.0313,-1.70728916516152,0.150579298261129,0.298059732422583,-6.62048741851975,"MIER1","MIER1 transcriptional regulator","Not significant",0.525696692762818
0.189125000000001,3.55583333333333,1.70676222106919,0.15068016747013,0.29823997200359,-6.62116329756674,"MARCHF1","membrane associated ring-CH-type finger 1","Not significant",0.525434150094242
0.0766749999999998,5.35406666666667,1.70666115736968,0.150699521191425,0.298240226912907,-6.62129291994846,"RINT1","RAD50 interactor 1","Not significant",0.525433778897646
0.0982000000000021,5.83206666666667,1.70665906869713,0.150699921199198,0.298240226912907,-6.6212955988203,"EIF2B1","eukaryotic translation initiation factor 2B subunit alpha","Not significant",0.525433778897646
0.0779250000000022,10.07945,1.70649108348636,0.150732096052184,0.298284479940756,-6.62151104921971,"RPLP0","ribosomal protein lateral stalk subunit P0","Not significant",0.525369342854623
-0.575275,0.267233333333333,-1.70624989967852,0.150778303058068,0.298356493694461,-6.62182037177695,"TUBB4A","tubulin beta 4A class IVa","Not significant",0.525264505348018
0.170250000000001,3.3189,1.70583421849294,0.150857974615731,0.298483158189437,-6.62235346508496,"XRCC4","X-ray repair cross complementing 4","Not significant",0.525080168761556
-0.3696,-0.73035,-1.70581345419973,0.150861955521028,0.298483158189437,-6.62238009356219,"TFPI2-DT","TFPI2 divergent transcript","Not significant",0.525080168761556
0.210575000000001,2.46788333333333,1.70570138429949,0.150883443260788,0.298506240608501,-6.62252381249946,"NAT8L","N-acetyltransferase 8 like","Not significant",0.525046585025383
-0.4775,1.27221666666667,-1.70552526964172,0.150917216883494,0.298553624704304,-6.62274965801536,"PNMA2","PNMA family member 2","Not significant",0.52497765173217
0.3477,1.18565,1.70539461076194,0.150942278359867,0.298583768855828,-6.6229172083384,"C2CD4D","C2 calcium dependent domain containing 4D","Not significant",0.52493380440718
-0.2363,-5.16593333333333,-1.705227203065,0.150974394717849,0.298627863663562,-6.62313187885438,"LOC100132004","ankyrin repeat domain 30B pseudogene","Not significant",0.524869672596373
-1.274075,-3.96143333333333,-1.70448931631456,0.151116037066059,0.298888581413795,-6.62407802501709,"LOC105376360","uncharacterized LOC105376360","Not significant",0.52449067620764
-0.3096,1.4909,-1.70437707256257,0.151137594779197,0.298898092009974,-6.62422193931575,"ZNF555","zinc finger protein 555","Not significant",0.524476857233
-0.0891999999999999,6.10298333333333,-1.70434796633885,0.151143185474199,0.298898092009974,-6.62425925773004,"UFL1","UFM1 specific ligase 1","Not significant",0.524476857233
-0.5138,0.833816666666667,-1.70431067895431,0.151150347903971,0.298898092009974,-6.62430706535283,"GLYCTK","glycerate kinase","Not significant",0.524476857233
0.713775,-0.92565,1.70384361860019,0.151240093290087,0.299056105358071,-6.62490587989483,"LOC124901694","uncharacterized LOC124901694","Not significant",0.524247326854101
-0.234249999999999,-5.16661666666667,-1.70378588247573,0.151251190993447,0.299058593485223,-6.62497990012242,"MIR3180-4","microRNA 3180-4","Not significant",0.524243713567571
0.11735,2.63558333333333,1.70368983418057,0.151269654663596,0.299075644561591,-6.62510303684685,"MAP3K14","mitogen-activated protein kinase kinase kinase 14","Not significant",0.524218952609552
-0.180899999999999,2.8621,-1.70344246024072,0.151317218633349,0.299150223958762,-6.62542016956054,"OCEL1","occludin/ELL domain containing 1","Not significant",0.524110667687327
0.0839750000000006,5.16743333333333,1.70276431727304,0.151447686487723,0.299388681828152,-6.62628948846378,"TPRA1","transmembrane protein adipocyte associated 1","Not significant",0.523764621870353
-0.0923999999999996,4.3662,-1.70249436643663,0.151499653925134,0.299456563364914,-6.62663551750892,"ZNF594","zinc finger protein 594","Not significant",0.523666163788899
-0.26565,0.6438,-1.70244448094729,0.151509259205405,0.299456563364914,-6.62669946035889,"HOXA7","homeobox A7","Not significant",0.523666163788899
-1.9645,-2.32371666666667,-1.70243241649358,0.15151158226708,0.299456563364914,-6.62671492441627,"INHBC","inhibin subunit beta C","Not significant",0.523666163788899
0.3606,-0.75245,1.70175564744117,0.151641954662898,0.29969475063555,-6.6275823544499,"LOC107985922","uncharacterized LOC107985922","Not significant",0.523320863961195
-0.388425,-0.56435,-1.70158128760549,0.151675561597368,0.299741678751001,-6.62780582146271,"LOC105373017","uncharacterized LOC105373017","Not significant",0.523252864685112
-1.6961,-3.48908333333333,-1.70088970604565,0.151808934401795,0.299985745543733,-6.62869212580434,"SLFN12L","schlafen family member 12 like","Not significant",0.522899381209595
-1.5031,-3.66356666666667,-1.70081698760422,0.151822965171511,0.299993967196911,-6.6287853137504,"TBL1XR1-AS1","TBL1XR1 antisense RNA 1","Not significant",0.522887478745123
0.460675,-0.409633333333333,1.70075385517304,0.151835147416225,0.299998535433189,-6.62886621651639,"LINC02803","long intergenic non-protein coding RNA 2803","Not significant",0.522880865463128
0.382925,1.53448333333333,1.70044021784833,0.151895682559902,0.300098633367502,-6.62926812447515,"KIF9-AS1","KIF9 antisense RNA 1","Not significant",0.522735982323579
-0.229550000000001,-5.16818333333333,-1.70034922669753,0.151913249324593,0.300113831652368,-6.62938472087497,"LOC105379656","uncharacterized LOC105379656","Not significant",0.522713988340987
